0.3009,611,2972,50802.83984,76.12281292,385,2,0
0.3291,121,212,443370.283,49.11320755,52,0,0
0,0,0,0,0,0,0,14936
0.3348,157,101,922335.4455,70.43564356,36,0,0
0.3137,61,686,181084.1108,36.61078717,118,8,0
0.309,48,43,107497.6744,28.95348837,1,1,9882
0.2894,360,2302,49836.88097,65.56993918,876,3,0
0.3249,123,125,523374.24,75,39,1,0
0,1,0,0,0,0,0,0
0.2773,693,2401,55125.53103,114.0349854,1571,11,119
0.298,121,1955,48252.73657,44.52992327,470,43,0
0.3243,247,1889,68723.63155,36.71625199,511,93,0
0.3089,11,0,0,0,0,0,0
0.2742,187,2898,40539.29607,40.16080055,861,65,0
0,5,360,117121.3333,44.03333333,36,0,0
0.3402,598,2468,57082.51216,51.589141,755,229,18
0.3537,411,1279,73544.61298,67.78889758,242,16,0
0.3112,361,959,164260.4171,45.22627737,252,13,0
0.3195,104,193,183041.658,24.31606218,51,3,0
0.2938,149,54,917316.6667,24.40740741,10,1,0
0.2103,5,0,0,0,0,0,0
0.3234,157,1049,128660.7054,52.03813155,361,8,0
0.2721,130,498,219443.253,37.2248996,181,1,0
0.3023,280,1377,120734.4662,35.77705156,142,7,0
0.3229,164,27,199404.4444,42.51851852,4,0,0
0.3503,598,5310,25468.41808,46.9306968,1623,158,0
0.3559,831,1629,92671.04972,26.56537753,448,17,0
0.3395,262,475,244782.3158,22.21052632,89,8,0
0.3276,33,13,916352.3077,30.76923077,2,0,0
0.2867,27,95,533146.1053,63.37894737,12,0,0
0,5,24,1980915,47.91666667,7,6,626
0.3209,88,54,441275.5556,52.77777778,10,6,3
0.4009,983,2788,57284.13917,32.44583931,857,61,0
0.3322,260,109,1166348.257,47.01834862,23,0,17
0.3256,242,546,193907.3626,53.80769231,175,7,0
0.3369,98,23,4304326.957,14.52173913,0,0,0
0.3442,820,125,447773.76,37.984,15,1,0
0.3137,53,213,328320,106.4788732,49,1,0
0.2711,219,407,303071.4988,35.05405405,102,0,0
0.351,217,683,209658.7994,19.6852123,187,15,0
0,63,117,773089.7436,54.20512821,12,1,0
0.351,280,44,2417502.273,45.93181818,13,1,100
0.3325,153,2136,53426.9382,60.25702247,804,71,1736
0.3793,536,301,472059.6678,40.71096346,59,2,3
0.3369,238,505,226283.7624,48.00594059,154,22,0
0.3167,94,94,1178468.298,45.45744681,18,0,0
0.3195,294,1087,107807.2493,59.49954002,288,31,0
0.3184,70,294,457359.3878,50.38095238,31,5,0
0.3128,75,52,1380141.923,90.30769231,15,0,0
0.3398,395,164,339549.5122,59.52439024,58,11,0
0.3503,393,552,213146.1957,52.99456522,205,24,0
0,2,0,0,0,0,0,0
0.3954,902,1228,107162.6873,38.27442997,376,47,0
0.3527,452,1153,89606.07112,46.14137034,205,2,237
0.3132,170,1359,126094.8786,52.94701987,299,50,0
0.31,88,262,473929.9237,39.50381679,97,7,0
0.361,418,401,234889.9751,52.1521197,211,21,0
0.2812,61,67,1497998.507,37.95522388,4,0,0
0.316,544,3549,33236.01014,58.996337,926,6,0
0.3371,136,560,226801.9286,38.72678571,125,5,0
0.3484,338,687,159845.5022,34.61572052,94,9,0
0.3198,131,21,388685.7143,34,4,0,0
0.3387,183,47,368985.9574,64.44680851,17,0,0
0,0,0,0,0,0,0,0
0.3217,170,165,602195.2727,46.58181818,26,0,0
0.3255,270,1311,104457.8032,64.79633867,352,140,0
0.3393,103,0,0,0,0,0,0
0.2737,647,917,148959.651,43.96619411,99,1,0
0.3463,183,0,0,0,0,0,0
0.2415,16,31,2808849.677,51.35483871,3,0,0
0.3191,141,843,157224.7687,29.40925267,290,10,0
0.343,500,6705,22236.6264,56.0797912,1869,239,247
0.353,356,603,196848.1592,44.52570481,226,17,0
0.302,510,980,120999.7347,69.52653061,370,1,45
0.2809,25,0,0,0,0,0,0
0.3399,495,116,567167.5862,48.14655172,33,2,0
0.3684,131,172,624812.4419,34.04069767,47,2,0
0.3508,279,14,1819422.857,50.14285714,2,0,0
0.3175,89,135,978452.4444,42.22222222,27,6,0
0.2739,12,27,3728964.444,73,11,2,0
0.3078,143,1099,147006.0055,74.29481347,175,0,0
0.3701,119,715,110016.2517,53.72027972,179,8,0
0.3458,475,163,483957.0552,55.48466258,46,3,0
0.2737,38,1001,134759.4605,47.16683317,199,4,0
0.3317,288,122,971595.2459,48.68852459,33,0,2
0.3275,239,337,200235.1335,49.45994065,85,6,0
0.3236,257,44,975867.2727,49.13636364,18,2,7
0.3377,545,598,163432.7759,38.81103679,137,24,0
0.3322,263,662,138992.8097,48.10876133,163,21,0
0.3072,121,0,0,0,0,0,2
0.3357,891,291,322008.4536,35.39862543,53,0,1
0.3072,749,123,727538.0488,49.96747967,21,0,0
0.2694,7,0,0,0,0,0,0
0.3331,310,328,289392.9878,48.7347561,50,0,0
0.3366,165,297,303910.101,44.67676768,88,17,3576
0.2597,125,1475,75720.89492,35.37694915,77,1,72
0.3445,352,1833,76690.96563,54.53791598,624,149,116
0.3343,141,454,272342.7753,62.60572687,87,36,22
0.3443,421,371,287019.6226,36.02425876,25,8,0
0.342,303,539,212694.3228,42.90352505,154,8,0
0.3342,311,930,108097.2903,44.04408602,251,65,0
0.3275,83,99,537002.4242,60.75757576,48,9,0
0.3191,212,1498,88741.76235,40.34779706,212,108,220
0.3167,372,2006,48940.97707,34.00598205,453,67,0
0.3603,782,1843,34574.48725,44.07379273,416,144,0
0.3087,124,231,280450.1299,46.61038961,51,5,0
0.3287,457,481,188646.3617,43.06860707,138,13,0
0.3638,539,285,530660,84.6,128,4,0
0.3793,281,186,559790.6452,46.90322581,63,9,0
0.3676,222,61,1904872.131,29.63934426,15,1,0
0,0,0,0,0,0,0,0
0.3167,55,53,2186453.208,31.35849057,5,2,0
0,1,0,0,0,0,0,0
0.3127,153,265,436166.0377,47.45283019,66,0,0
0.3766,347,173,494360.1156,34.04046243,20,2,0
0.3521,209,232,312802.5,57.98706897,127,3,4
0.3046,99,13,7783527.692,33.07692308,2,0,1393
0.3026,207,919,127489.0316,43.71164309,276,26,6441
0.2544,359,323,349337.6471,47.46749226,134,1,0
0.3326,353,793,208243.5057,51.31147541,186,6,560
0.3686,1212,2941,44433.94764,50.75586535,977,94,0
0.2985,164,1467,99689.81595,48.19631902,414,335,0
0.3426,231,95,1166802.947,36.35789474,36,0,0
0.3305,256,854,153508.0328,41.40046838,178,6,10699
0.3426,76,62,967385.8065,34.40322581,14,3,13
0.3378,554,2640,50595.59091,33.20795455,708,66,488
0.3193,123,24,3827370,43.04166667,2,0,6
0.352,415,1406,108834.6657,59.03627312,514,147,0
0.3595,169,284,410740.7746,50.72183099,90,31,0
0.3421,527,1285,84717.75875,47.95719844,269,98,2
0.3078,17,130,545181.6923,17.43846154,8,1,3001
0.3441,124,676,166701.568,57.00295858,224,33,65648
0.3306,30,82,310128.2927,48.67073171,22,25,1
0.3385,206,123,115205.8537,39.75609756,33,3,31
0.3203,48,471,175850.4459,63.02547771,178,4,286
0.3784,345,904,134489.8673,44.23230088,285,50,0
0,1,0,0,0,0,0,5
0.2563,16,172,537203.0233,34.47674419,35,1,125
0.2976,95,239,276390.8787,32.10041841,33,3,4523
0,168,68,519298.2353,37.82352941,20,4,7149
0.3262,231,432,333811.1111,77.87731481,64,50,0
0.3397,369,1715,79659.88338,44.50612245,592,21,0
0.3388,314,438,241248.9041,73.56849315,203,22,0
0.316,11,73,381077.2603,26.64383562,34,2,0
0.3072,163,335,391066.209,59.06268657,79,15,78009
0.3716,152,478,187604.1841,38.01464435,115,7,0
0.3708,410,1115,101080.2511,39.50044843,318,35,575
0.3206,141,242,552223.6364,30.75619835,39,1,0
0.3386,2234,457,180318.9059,77.61050328,129,3,6
0.3228,103,196,403291.5306,71.47959184,61,5,5176
0,5,22,970595.4545,44.54545455,2,0,164
0.3134,62,142,729591.9718,24.28873239,9,2,68
0.3344,192,594,228714.4444,46.83164983,171,5,3
0.3436,77,34,3044910,43.70588235,14,2,14221
0.3238,172,394,313588.3249,52.06091371,135,15,0
0.3036,98,402,316584.7761,43.47263682,80,3,41
0.3101,69,658,136451.9453,44.34650456,198,40,0
0.3442,35,20,3280704,51.45,6,1,14394
0.3384,271,2887,51741.69726,49.83685487,654,17,18201
0.3522,193,33,1429101.818,57.75757576,9,1,29075
0.3283,236,396,270581.0606,55.83838384,89,91,120
0.3621,282,807,180634.7212,41.34572491,235,24,34
0.3348,179,28,138210,19.5,13,0,69
0.3258,42,609,259223.9409,26.6272578,80,11,31
0.2876,69,1208,94671.75497,35.5968543,265,350,0
0.3436,42,274,362912.6277,37.82116788,68,5,0
0.3291,300,862,167912.297,41.86194896,248,12,0
0.3604,856,1702,73064.73561,39.60575793,627,33,0
0.3318,103,1696,87162.8066,75.92216981,461,15,0
0.3222,107,169,892916.8047,25.17159763,4,0,4093
0.3332,373,69,1240247.826,37.37681159,12,0,0
0,13,648,163204.1667,60.50308642,69,1,0
0.3613,993,0,0,0,0,0,7
0.3196,227,105,955031.4286,37.93333333,17,0,0
0.3284,597,6299,20384.30227,48.95253215,2511,477,296
0.2938,48,11,1952972.727,17.81818182,0,0,0
0.3155,148,351,354230.5983,45.52421652,40,6,0
0.3477,216,437,324441.1442,36.25629291,152,10,0
0.36,813,335,150547.8806,76.62686567,189,75,3685
0.3137,54,19,74491.57895,106.2631579,3,0,0
0.3549,90,1377,109716.6013,51.82135076,302,67,0
0.3486,294,283,428445.371,25.01766784,68,1,9924
0.3248,261,454,182450.3524,61.40748899,124,34,0
0.3574,616,681,40824.5815,43.59030837,222,20,0
0.352,1149,10000,15308.904,57.1589,2387,17,0
0.2743,10,212,631620.566,56.47169811,14,8,0
0.3097,55,130,417349.8462,61.54615385,26,7,0
0.3453,974,100,1224166.2,31.82,17,0,75
0.3225,181,190,466481.0526,38.33157895,42,2,50
0.3151,188,288,278582.2917,51.00347222,101,27,0
0.3317,271,1338,97403.2287,40.25411061,224,11,0
0.381,1102,57,817100,42.38596491,29,3,3127
0.3349,291,3568,46191.25561,43.24467489,816,136,0
0.3559,230,369,308344.878,39.47425474,101,2,548
0.3439,130,922,112900.7375,45.2483731,263,35,103
0.3426,264,186,335149.6774,58.58064516,22,0,0
0.3284,85,115,1254506.609,59.43478261,20,1,0
0.3155,37,225,378624.2667,26.64444444,31,22,0
0.3187,138,606,219282.6733,32.49834983,81,29,2374
0.3621,382,150,914940,57.12666667,37,14,0
0.2952,146,201,414741.4925,70.29850746,63,1,167
0.3403,303,536,248076.3806,51.58768657,142,13,3163
0.3572,148,74,690903.2432,50.7972973,14,0,264
0.337,55,180,557951.3333,44.9,36,4,0
0.3461,340,3237,42053.54958,39.56039543,920,91,0
0.3353,151,1473,84819.18534,27.44806517,531,24,0
0.3268,79,309,338038.835,39.70550162,73,15,0
0.341,227,420,312131.1429,23.37142857,112,16,0
0.3315,390,1585,74300.85804,34.60946372,522,9,0
0.3649,422,2298,54918.61619,54.03307224,559,210,0
0.3372,201,220,612296.7273,43.46818182,45,4,0
0.3438,248,1807,94301.10681,39.69507471,535,70,0
0.3394,24,12,770075,27.58333333,6,0,0
0.2925,27,42,2164328.571,48.71428571,11,0,0
0.2662,7,62,1387790.323,33.66129032,8,0,0
0.3576,192,980,134931.7959,41.61632653,205,3,0
0.348,177,49,1466948.571,43.20408163,7,1,0
0.2943,42,32,2061958.125,41.46875,6,0,1813
0.3323,340,1513,82222.56444,39.09649703,298,43,0
0.3276,66,24,1793732.5,51.91666667,18,1,0
0.3369,291,306,293148.8235,43.73202614,100,6,907
0.3355,310,656,197849.1768,43.5625,181,6,10465
0.3383,172,2340,53135.35897,47.38888889,704,119,18
0.3451,265,1566,78432.14559,63.29310345,747,17,88
0.3484,266,2029,67221.70527,41.66091671,695,69,0
0.3498,345,177,531351.8644,40.98870056,41,6,0
0.3958,1393,448,184606.7411,55.74330357,123,20,3556
0.302,333,1264,112071.7405,31.46835443,53,2,0
0.3137,171,28,2284161.429,40.21428571,17,2,0
0.3378,164,303,261253.8614,33.67656766,56,9,49
0.3417,153,478,177643.3054,30.84309623,103,15,0
0,3,0,0,0,0,0,0
0.3248,224,1013,133570.8983,39.64067127,264,4,0
0.3481,266,179,490148.3799,55.37988827,51,2,0
0,4,13,5488680,35.92307692,0,4,5011
0.345,69,256,447818.4375,38.29296875,70,26,0
0.3457,214,328,329678.4146,45.375,94,4,21016
0,214,7447,19883.16369,88.63354371,2873,193,0
0.3888,541,378,194706.1905,70.3042328,161,1,0
0.3558,232,46,2548562.609,45.39130435,8,0,697
0.3159,42,111,823945.4054,45.0990991,37,12,408
0,388,2098,71981.18208,37.23260248,279,24,0
0.3291,589,281,167769.395,30.43060498,73,3,0
0.3676,161,268,288936.4925,41.92164179,59,0,389
0.2584,39,370,181085.1892,36.18648649,168,0,0
0.3177,119,143,637412.7273,25.37762238,26,0,0
0.364,200,0,0,0,0,0,3065
0.3265,9,0,0,0,0,0,2448
0.3068,58,19,2606046.316,65.94736842,4,2,9
0,0,0,0,0,0,0,0
0.3535,427,164,778587.439,32.91463415,35,0,2
0.3337,297,953,115414.6275,24.74816369,362,3,0
0.3669,168,156,651878.0769,46.09615385,23,8,0
0.3328,211,2887,42926.31105,39.18462071,736,50,0
0.3471,226,561,197604.0642,40.6684492,57,1,0
0.2907,14,21,1192691.429,27.71428571,3,0,8156
0.3188,61,149,803956.9128,37.94630872,41,2,703
0.3194,164,718,193286.0724,47.62674095,189,34,0
0.2954,81,218,383611.6514,50.2706422,25,0,4243
0.3489,349,390,239257.2308,66.7,106,35,2032
0.327,37,0,0,0,0,0,0
0.2997,89,0,0,0,0,0,0
0.2973,66,549,271873.0055,62.06375228,86,13,0
0.2952,180,169,288206.9822,54.33136095,26,0,188
0.3484,146,134,883491.9403,36.90298507,13,1,0
0.3255,1252,115,598383.1304,68.73043478,25,5,0
0.3329,42,40,2791966.5,41.95,8,2,139
0.3034,43,135,792634.2222,46.45925926,31,12,84
0,0,0,0,0,0,0,1440
0.4199,649,360,242389.1667,90.68333333,131,1,0
0.3454,245,263,465438.7072,71.64638783,106,2,0
0.3208,55,28,824740.7143,84.78571429,7,0,0
0.3345,93,196,641648.2653,55.77040816,56,4,0
0.3388,100,562,234489.9288,110.4021352,82,15,0
0.3634,375,331,231577.5227,28.44108761,64,25,6367
0.3699,374,744,150144.4355,41.87634409,234,32,0
0.3875,637,2198,59477.55232,40.19608735,815,39,1314
0.3011,87,177,550782.0339,78.64971751,53,13,0
0.3238,87,178,397705.9551,49.15730337,27,2,0
0,2,51,1028269.412,33.31372549,4,4,42
0.3366,142,1938,56093.49845,44.6119711,503,197,8966
0.3393,120,510,243560.4706,15.98627451,166,3,0
0.3597,137,487,185728.2136,43.97741273,158,82,0
0.3206,125,515,169654.7184,32.97281553,73,24,2037
0.3257,15,160,889564.875,37.81875,25,3,0
0.3317,188,1194,95968.39196,74.55527638,427,28,31
0.3453,196,358,407396.3128,42.55027933,114,3,0
0.3143,70,265,430954.8679,39.29056604,65,10,0
0,58,5158,33021.22916,60.07813106,887,15,411
0.3763,478,934,110081.1777,36.93897216,245,14,1925
0.2916,66,510,290746.3529,36.67647059,57,1,0
0.3774,420,2774,50824.73684,53.08038933,697,164,0
0.3462,445,171,776357.8947,70.25730994,83,0,114
0.3503,381,3218,42090.01865,34.22747048,594,85,0
0.3612,455,295,272004,62.34915254,81,5,0
0.3267,310,1362,92938.54626,28.2246696,486,26,0
0.3498,609,1111,119491.8632,36.7749775,199,71,0
0.3549,167,1149,114525.0653,36.7824195,260,37,14281
0.3396,290,194,585665.567,46.45876289,39,13,112
0.3295,61,428,161909.5794,37.01401869,171,0,71
0.3103,24,352,351759.8864,33.36931818,29,0,226
0.3265,340,3634,39838.71216,54.07732526,784,202,0
0.3371,373,1100,111343.6909,53.60181818,423,4,2357
0.3449,136,450,355673.4667,27.05555556,206,8,0
0.3075,69,260,504745.3846,50.83076923,21,8,0
0.3976,956,1011,128348.2493,51.91592483,299,139,0
0.3206,97,203,681081.5764,51.13300493,11,0,0
0.3719,494,181,850204.6409,59.03867403,59,8,456
0.2873,104,110,1138752.545,92,57,0,28
0.2702,38,44,425719.0909,53,1,1,0
0.3964,765,0,0,0,0,0,4
0.3555,349,2842,42365.99578,31.42610837,557,99,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,15,93,1312245.806,49.06451613,5,0,0
0.3467,455,376,322590.1596,51.01861702,85,15,7195
0.3327,364,42,2046461.429,37.76190476,16,0,2874
0.351,170,121,610127.6033,38.95867769,32,0,0
0.3428,1897,2339,38635.20308,27.61906798,658,119,0
0.3271,30,73,1219084.932,43.47945205,39,0,0
0.3487,311,283,363295.5477,28.77738516,28,1,0
0.3002,140,401,274036.6085,44.03990025,120,25,0
0.3207,329,0,0,0,0,0,0
0.3357,127,226,332578.6726,55.67256637,54,6,0
0.3465,159,101,580873.6634,58.97029703,41,3,0
0.3238,193,72,131296.6667,47.45833333,21,2,0
0.3336,67,33,4280890.909,30.72727273,8,0,0
0.3111,352,449,213758.6192,56.02672606,116,28,0
0.3468,313,359,371376.2674,29.84679666,80,1,0
0.2823,23,434,267079.7696,61.01612903,68,0,148
0.3178,126,605,242780.1322,26.51404959,26,0,0
0.2913,52,438,142425.2055,59.92237443,207,4,0
0.3329,529,3244,38697.94698,54.26633785,889,176,363
0.3548,230,2894,52416.2405,30.37353144,723,53,0
0.364,239,209,673169.8565,35.36363636,40,3,78
0.3386,837,485,300966.6804,42.93195876,148,4,0
0.3415,62,345,246308.8696,15.54782609,64,5,0
0.337,218,76,1382284.737,47.18421053,13,1,0
0.3234,200,678,175605.8407,37.12536873,254,182,0
0.3208,305,570,258982.1053,42.67017544,180,14,0
0.3337,279,208,628515.5769,54.46153846,61,8,26
0.3198,45,219,591511.2329,67.16438356,7,2,0
0.3076,106,741,173974.8988,38.5560054,65,0,0
0.3331,435,715,166112.8112,31.58741259,38,15,71
0.3351,222,251,270414.0239,29.54581673,86,5,0
0.3563,335,3436,40902.08382,69.2040163,961,6,0
0.3294,252,1044,112880.4023,43.29310345,228,22,0
0.3317,88,271,289194.4649,89.72324723,17,1,0
0.3157,108,471,208354.1401,60.03397028,38,24,1586
0.3118,210,309,366603.6893,51.59546926,47,1,232
0,65,349,425249.2264,25.76217765,89,0,0
0.3478,209,603,183126.3682,42.65339967,186,15,0
0.3148,105,269,332798.8104,34.67657993,33,22,1384
0.3131,188,831,151605.8484,52.5198556,191,0,0
0.3177,505,440,337996.7727,57.07045455,92,10,52
0.3296,114,38,3251526.316,32.13157895,10,0,0
0.3456,573,465,245437.0323,63.85591398,141,34,0
0,1,0,0,0,0,0,0
0.3438,939,2022,56276.26113,52.47477745,531,101,0
0,167,6208,23865.04832,87.86066366,2331,186,0
0.3768,369,238,568583.4454,37.98739496,74,7,0
0.3348,193,82,1469070.732,48.6097561,14,0,0
0.3323,432,3283,39554.87664,52.223576,1024,36,0
0.3354,231,25,4615908,34.48,2,0,820
0,9,0,0,0,0,0,835
0.34,476,690,221686.4348,46.36376812,236,11,226
0.381,339,298,380895.7047,49.95302013,72,17,0
0.3263,144,1916,73551.41962,41.20720251,295,19,0
0.3521,266,900,134627.2,51.17444444,293,142,0
0.3303,68,110,668550,46.23636364,63,3,39
0.3383,444,16,7299101.25,19.3125,3,0,0
0.3515,601,978,155287.4847,54.88752556,142,47,0
0.3146,455,1844,78618.87202,43.38882863,118,19,8482
0.3528,137,378,394241.1111,43.26984127,57,5,0
0.3587,245,311,274706.2379,34.35048232,67,3,0
0.332,75,28,1879930.714,36.71428571,12,0,0
0.2949,15,56,481693.9286,64.625,23,13,0
0.3341,282,935,152065.4759,46.0342246,300,31,91
0.2968,52,228,352948.4211,44.75877193,67,1,0
0.2982,307,454,329996.9604,51.75770925,205,140,15304
0.3749,457,219,319899.1781,59.7716895,74,0,54
0.328,210,544,197036.5809,47.94852941,192,15,0
0.3269,35,129,115146.0465,49.68992248,17,1,1
0.3619,200,1102,108841.7967,39.58076225,356,39,0
0.3357,634,943,126540.3181,23.42417815,147,22,0
0.3131,55,353,336058.8102,35.13314448,38,35,0
0.3405,118,101,1091575.248,29.74257426,21,7,714
0.3147,29,41,713928.2927,58.53658537,14,6,0
0,12,0,0,0,0,0,0
0.331,198,787,163890.4193,28.91486658,192,10,0
0.2963,207,33,1968787.273,33.39393939,15,1,0
0.3272,531,2322,64180.46512,50.60938846,530,21,0
0.3402,351,631,205236.5135,27.16957211,142,7,19
0.3509,285,895,103217.2961,46.64469274,267,51,0
0.3408,167,614,164613.5179,37.70358306,152,18,0
0.3321,731,990,139561.0909,36.67171717,152,1,0
0.332,69,123,425789.2683,55.71544715,41,7,56
0.3698,785,2289,61963.32896,24.81913499,663,55,0
0.331,363,221,462219.3665,69.34841629,71,6,0
0.3526,1171,1570,82777.41401,39.03630573,537,47,0
0.3361,125,152,799774.7368,46.86842105,51,4,0
0,3,0,0,0,0,0,0
0.3276,159,160,440230.5,48.1375,34,2,0
0.3424,388,1386,88072.29437,37.7049062,435,33,0
0.3379,251,184,737250.3261,55.73369565,78,5,0
0.3276,27,306,261049.4118,116.5130719,99,10,2023
0.323,391,1354,110643.2792,38.8788774,229,39,0
0.3362,108,82,692606.3415,77.90243902,9,4,0
0.3398,270,1249,109290.7926,50.08326661,418,42,0
0.3526,231,1083,141127.4238,54.01754386,333,48,0
0.3358,526,493,233755.6187,41.13387424,128,7,0
0.3345,144,1123,111480.6411,45.40071238,105,9,0
0.3502,257,2139,63313.85694,41.56848995,595,115,0
0.3493,606,4228,33128.88363,46.00851466,1205,71,19151
0.3221,317,619,133014.1842,64.66074313,246,33,3217
0,0,0,0,0,0,0,4
0.3405,218,631,191427.9556,38.66719493,36,2,0
0.3649,308,388,295451.134,26.76546392,216,2,0
0.3594,186,416,250059.375,35.63221154,143,28,0
0.3376,670,2440,46288.35246,75.725,1251,121,0
0.3267,341,2146,60852.24604,38.44268406,718,41,0
0.3197,170,119,615993.2773,45.58823529,48,1,0
0.332,735,588,134886.6327,54.3707483,314,116,0
0.3587,237,209,573843.7321,46.64593301,65,19,2820
0.336,312,4549,30447.17081,54.27742361,1731,80,183
0.3543,269,2278,55676.47059,85.6237928,1421,608,0
0.3747,852,2283,34284.31012,78.79018835,921,0,0
0.3355,101,256,497206.875,27.5078125,35,6,0
0.3457,311,795,120926.4906,38.48805031,236,19,0
0.3729,371,220,523632,47.43181818,52,2,0
0.3507,210,621,111970.9179,32.52657005,122,63,0
0.331,118,1937,55133.12339,39.43520909,399,131,0
0.3341,323,1863,92376.00644,61.92216855,675,68,0
0.3226,289,1539,92934.69786,36.00064977,99,7,40523
0.3332,170,391,219791.6624,62.4629156,131,6,0
0.3397,347,788,171475.4315,41.21827411,186,6,13697
0.343,276,291,467005.567,45.42955326,73,6,0
0.3353,89,192,620141.25,67.19791667,35,2,0
0.3515,285,627,216519.6172,39.37958533,202,40,0
0.3248,98,243,356688.8889,59.55144033,73,0,191
0.3528,157,492,177286.2195,47.25203252,150,6,0
